Name,City,Rating,Latitude,Longitude
Hotel Grand AWN,South Halmahera Regency,4.4,-0.6282152,127.600985
Ciriliyati Hotel Maba,Halmahera Timur,4.8,0.6844255,128.2813342
Hotel Inggoi,Halmahera Selatan,4.1,-0.6484930999999999,127.4784963
Penginapan Kie Besi - Tomori,South Halmahera Regency,4.4,-0.6437796,127.4939452
Hotel Mutiara,South Halmahera Regency,3.9,-0.6289613,127.4803694
Saloi inn,West Halmahera Regency,4.4,1.0996348,127.4895301
Penginapan Fadil,South Halmahera Regency,4.5,-0.6381253,127.4814034
Penginapan Harmonis - Labuha,South Halmahera Regency,4.0,-0.6281095,127.4802104
Karunia Hotel and Restaurant,Halmahera Barat,4.0,1.0683886,127.4673205
Juliana Hotel,Halmahera Utara,4.2,1.7272656,128.0105699
Hotel Kurnia,West Halmahera Regency,3.9,1.0584997,127.464009
Losmen Balis,East Halmahera Regency,4.2,1.0945069,128.1848361
Hotel Gamalama Indah,Ternate,3.8,0.7894625,127.3898954
Marahai Park Hotel,Halmahera Utara,4.2,1.7123173,128.011315
Weda Resort,Central Halmahera Regency,4.6,0.4223656,127.9044058
Ciriliyati Hotel Maba,Halmahera Timur,4.8,0.6844255,128.2813342
Penginapan Maros,Halmahera Tengah,3.9,0.3278567,127.8696337
Bela Hotel Ternate,Ternate City,4.2,0.7786069999999999,127.376382
Hotel Athirah,Central Halmahera Regency,4.5,-0.0782208,129.4339592
The Batik Hotel,Ternate,4.0,0.7878632999999999,127.3844833
Hotel Gamalama Indah,Ternate,3.8,0.7894625,127.3898954
Hotel Kurnia,West Halmahera Regency,3.9,1.0584997,127.464009
HOTEL SURYA PAGI,Ternate City,3.9,0.7874772,127.3844055
Losmen Balis,East Halmahera Regency,4.2,1.0945069,128.1848361
Hotel Meraksi Flower,North Halmahera Regency,4.3,1.727187,128.0103091
New Elshinta Hotel,Ternate,3.7,0.7876913,127.3886475
Hotel Samada,East Halmahera Regency,3.8,0.6897894999999999,128.2939762
Penginapan Karunia,East Halmahera Regency,3.9,0.8825432999999999,128.2964103
Hotel Grand AWN,South Halmahera Regency,4.4,-0.6282152,127.600985
Penginapan h-khan,Ternate City,4.4,0.7828793,127.3872653
Hotel elizabeth,North Halmahera Regency,4.1,1.7308674,128.0101551
Penginapan Fadil,South Halmahera Regency,4.5,-0.6381253,127.4814034
Penginapan Rahmat,Halmahera Timur,3.2,0.6906062,128.2941483
The SALT Guest House,East Halmahera Regency,4.6,0.8941716,128.2947661
Ciriliyati Hotel Maba,Halmahera Timur,4.8,0.6844255,128.2813342
Marahai Park Hotel,Halmahera Utara,4.2,1.7123173,128.011315
Wisma Kita,Halmahera Timur,4.3,1.0860959,128.159005
Kartika Buli Resort,East Halmahera Regency,4.0,0.8743162,128.2747495
Losmen Balis,East Halmahera Regency,4.2,1.0945069,128.1848361
Hotel Samada,East Halmahera Regency,3.8,0.6897894999999999,128.2939762
Penginapan Karunia,East Halmahera Regency,3.9,0.8825432999999999,128.2964103
Buli Beach Hotel,East Halmahera Regency,4.2,0.8797347,128.2949107
Istana Sailal Hotel,East Halmahera Regency,3.8,0.8795909000000001,128.2924497
Penginapan LESTARI,East Halmahera Regency,4.0,1.0899461,128.1692958
Johana Hotel,North Halmahera Regency,3.8,1.723682,128.0102916
Penginapan Rahmat,Halmahera Timur,3.2,0.6906062,128.2941483
Saloi inn,West Halmahera Regency,4.4,1.0996348,127.4895301
Juliana Hotel,Halmahera Utara,4.2,1.7272656,128.0105699
Austine Hotel,Ternate,4.1,0.7873956000000001,127.3877887
BOLOTTE HOTEL,Tidore Kepulauan,3.8,0.7589530999999999,127.6075711
Hotel Meraksi Flower,North Halmahera Regency,4.3,1.727187,128.0103091
Hotel Kurnia,West Halmahera Regency,3.9,1.0584997,127.464009
Hotel Kusu-Kusu,North Halmahera Regency,3.9,1.6964355,128.0085508
Marahai Park Hotel,Halmahera Utara,4.2,1.7123173,128.011315
Johana Hotel,North Halmahera Regency,3.8,1.723682,128.0102916
Juliana Hotel,Halmahera Utara,4.2,1.7272656,128.0105699
Hotel Kusu-Kusu,North Halmahera Regency,3.9,1.6964355,128.0085508
Bianda Hotel,North Halmahera Regency,3.8,1.727224,128.0113246
Zhafira House,North Halmahera Regency,4.3,1.72825,128.010479
Hotel Astonia Tobelo,North Halmahera Regency,3.9,1.7223761,127.9947995
Hotel Meraksi Flower,North Halmahera Regency,4.3,1.727187,128.0103091
Meti Cottage,North Halmahera Regency,5.0,1.567672,128.055211
RedDoorz @ Hotel Kusu Kusu,North Halmahera Regency,4.0,1.6921946,128.0080457
Ciriliyati Hotel Maba,Halmahera Timur,4.8,0.6844255,128.2813342
Karunia Hotel and Restaurant,Halmahera Barat,4.0,1.0683886,127.4673205
Garuda Hotel,North Halmahera Regency,4.1,1.72256,128.0053969
Hotel elizabeth,North Halmahera Regency,4.1,1.7308674,128.0101551
Saloi inn,West Halmahera Regency,4.4,1.0996348,127.4895301
Hotel Regina,North Halmahera Regency,3.5,1.719839,128.0109416
Pantai Indah Hotel,Halmahera Utara,3.9,1.7239132,128.0024556
Hotel Kita,North Halmahera Regency,3.7,1.7110204,128.0120579
Hotel Moroday,North Halmahera Regency,3.7,1.7203543,128.008936
Wisma Anggrek Tobelo,North Halmahera Regency,4.5,1.7251637,128.0086818
Qianna Inn Kandangan,South Hulu Sungai Regency,4.1,-2.7940918,115.2623211
RedDoorz Syariah Near Tugu Dodol Kandangan,Hulu Sungai Selatan,4.2,-2.7852139,115.2670509
Hotel Wisma Duta Kandangan,Hulu Sungai Selatan,4.1,-2.7847506,115.2656628
Hotel Mutia Kandangan,South Hulu Sungai Regency,4.0,-2.7857504,115.2683088
Hotel Rakat Mufakat,Hulu Sungai Selatan,4.1,-2.78861,115.2675275
Mountain Meratus Resort,South Hulu Sungai Regency,4.5,-2.8010017,115.4998767
Hotel Shaza Guest House Syaria'h Barabai,Hulu Sungai Tengah,4.3,-2.5824941,115.3843447
Graha Wisata Amandit (Penginapan Sungai Amandit),South Hulu Sungai Regency,4.4,-2.7942104,115.4360568
Medina Guest House Syariah,Hulu Sungai Selatan,3.8,-2.7852216,115.2670289
Hotel Balqis,Hulu Sungai Utara,4.0,-2.4239464,115.2521238
Minosa Resort Hotel,North Hulu Sungai Regency,4.2,-2.4277279,115.2509991
Madani Hotel,Central Hulu Sungai Regency,4.1,-2.5754222,115.3919226
Hotel Loksado Permai,Hulu Sungai Selatan,3.5,-2.7859144,115.2679237
"Hotel Q Inn, Barabai",Central Hulu Sungai Regency,4.0,-2.5898754,115.3807428
Hotel indah tawia,South Hulu Sungai Regency,4.3,-2.7176892,115.267106
Loksado (Wisma Loksado),South Hulu Sungai Regency,4.2,-2.7954715,115.4953548
hotel tapin,Tapin,3.7,-2.9311359,115.1575917
Penginapan La Tansa Guest House,Central Hulu Sungai Regency,4.6,-2.5828603,115.384893
HOTEL TANPA NAMA,Tapin Regency,4.1,-2.9299299,115.1541898
Homestay Alya Loksado,South Hulu Sungai Regency,4.5,-2.7957749,115.4946715
Hotel Shaza Guest House Syaria'h Barabai,Hulu Sungai Tengah,4.3,-2.5824941,115.3843447
Madani Hotel,Central Hulu Sungai Regency,4.1,-2.5754222,115.3919226
"Hotel Q Inn, Barabai",Central Hulu Sungai Regency,4.0,-2.5898754,115.3807428
RedDoorz Syariah Near Lapangan Dwiwarna Barabai,Hulu Sungai Tengah,4.4,-2.5853477,115.3832089
Hotel Darul Istiqamah Barabai,Hulu Sungai Tengah,4.5,-2.5887001,115.3741841
Bhima Hotel Barabai,Hulu Sungai Tengah,4.1,-2.5852382,115.3833217
Hotel Balqis,Hulu Sungai Utara,4.0,-2.4239464,115.2521238
Minosa Resort Hotel,North Hulu Sungai Regency,4.2,-2.4277279,115.2509991
Hotel Al Fata,Hulu Sungai Tengah,3.9,-2.588443,115.3802039
Hotel Sudut Indah,Hulu Sungai Tengah,3.7,-2.5887045,115.3741921
Penginapan La Tansa Guest House,Central Hulu Sungai Regency,4.6,-2.5828603,115.384893
Hotel Fusfa,Hulu Sungai Tengah,4.1,-2.5893147,115.3807173
Mountain Meratus Resort,South Hulu Sungai Regency,4.5,-2.8010017,115.4998767
HOTEL BOURAQ INDAH PERMAI,Hulu Sungai Tengah,3.8,-2.5844463,115.3832085
Qianna Inn Kandangan,South Hulu Sungai Regency,4.1,-2.7940918,115.2623211
Hotel Raji,Central Hulu Sungai Regency,2.8,-2.5958645,115.3895749
Hotel Rakat Mufakat,Hulu Sungai Selatan,4.1,-2.78861,115.2675275
Guest House Errio,North Hulu Sungai Regency,4.6,-2.4225825,115.2613967
hotel tapin,Tapin,3.7,-2.9311359,115.1575917
Hotel Mutia Kandangan,South Hulu Sungai Regency,4.0,-2.7857504,115.2683088
Minosa Resort Hotel,North Hulu Sungai Regency,4.2,-2.4277279,115.2509991
Hotel Balqis,Hulu Sungai Utara,4.0,-2.4239464,115.2521238
Hotel Lambung Mangkurat,Hulu Sungai Utara,3.7,-2.4198278,115.2508196
Hotel Shaza Guest House Syaria'h Barabai,Hulu Sungai Tengah,4.3,-2.5824941,115.3843447
Amuntai Indah Hotel,North Hulu Sungai Regency,3.5,-2.4225,115.2616667
Madani Hotel,Central Hulu Sungai Regency,4.1,-2.5754222,115.3919226
Safira Guest House,Tabalong Regency,4.6,-2.17025,115.38363
Guest House Errio,North Hulu Sungai Regency,4.6,-2.4225825,115.2613967
RedDoorz Syariah Near Lapangan Dwiwarna Barabai,Hulu Sungai Tengah,4.4,-2.5853477,115.3832089
Guest House Do'a Ummi,Hulu Sungai Utara,4.2,-2.4227959,115.2614875
LOSMEN SUDI,Hulu Sungai Utara,4.0,-2.4200483,115.258337
Hotel Monica,North Hulu Sungai Regency,3.4,-2.4175722,115.2533774
"Hotel Q Inn, Barabai",Central Hulu Sungai Regency,4.0,-2.5898754,115.3807428
Penginapan La Tansa Guest House,Central Hulu Sungai Regency,4.6,-2.5828603,115.384893
hotel tapin,Tapin,3.7,-2.9311359,115.1575917
Hotel Al Fata,Hulu Sungai Tengah,3.9,-2.588443,115.3802039
Bhima Hotel Barabai,Hulu Sungai Tengah,4.1,-2.5852382,115.3833217
Hotel Sudut Indah,Hulu Sungai Tengah,3.7,-2.5887045,115.3741921
HOTEL BOURAQ INDAH PERMAI,Hulu Sungai Tengah,3.8,-2.5844463,115.3832085
Hotel Daffa,Tabalong Regency,4.0,-2.275412,115.2990405
CHADS Coffee Hotel Ayola Dolok Sanggul,Humbang Hasundutan Regency,4.5,2.2608434,98.7903237
Martin Anugrah Hotel & Restaurant,Humbang Hasundutan Regency,4.3,2.2727265,98.7656981
Grand Maju Hotel,Humbang Hasundutan Regency,4.1,2.2644338,98.761866
Hotel Wisma Mangurna,Humbang Hasundutan,4.8,2.2696209,98.7460534
JJ HOUSE BED & BREAKFAST HOTEL,Humbang Hasundutan,4.2,2.257813,98.7497256
Nowly Hotel,Humbang Hasundutan,3.9,2.2637692,98.7605064
Hotel Martabe,Humbang Hasundutan,3.7,2.2595704,98.7465211
RedDoorz @ Aldos Villa Silangit,North Tapanuli Regency,4.6,2.264652700000001,98.9866884
SUPER OYO Capital O 540 Esther Hotel,Tapanuli Utara,4.0,2.2676089,99.0021598
HOTEL & RESTO WATER BOOM ANUGERAH SOAMBATON,,4.2,2.319319,98.8387039
HOTEL MINONGGA,Humbang Hasundutan Regency,3.6,2.2593448,98.7533248
Hotel Bersama & Coffe,Humbang Hasundutan,3.8,2.262789,98.7583617
Hotel Bukit Tinggi,Humbang Hasundutan,4.1,2.2622801,98.7473477
Hotel Asima,Humbang Hasundutan Regency,3.8,2.2595684,98.7476168
New HORAS Hotel,Humbang Hasundutan,4.0,2.2582866,98.7477115
OYO 91223 Mutiara Guest House,Humbang Hasundutan,3.9,2.2761908,98.7445511
Hotel Nabasa,Toba,4.1,2.3359071,99.0624518
Abe Hotel & Wisma,North Tapanuli Regency,4.7,2.2136835,98.9950418
RedDoorz near Silangit International Airport,North Tapanuli Regency,4.0,2.222216,98.9830039
Losmen family penginapan,Tapanuli Utara,4.4,2.2642501,99.0023724
Elite Hotel Tembilahan,Indragiri Hilir,4.3,-0.323834,103.155514
Hotel Harmoni Indragiri,Indragiri Hilir Regency,4.4,-0.3266752,103.1546809
Inhil Pratama Hotel,Indragiri Hilir,4.2,-0.3264983,103.1563028
Telaga Puri Hotel,Indragiri Hilir Regency,3.8,-0.3125661,103.1507824
Wisma Green ACC,Indragiri Hilir,4.3,-0.3275404,103.1556682
Hotel Grand Tembilahan,Indragiri Hilir,4.0,-0.322532,103.1522537
Hotel Puri,Indragiri Hilir Regency,4.3,0.2943645,103.6076492
Hotel Dubest Tembilahan,Indragiri Hilir,4.0,-0.3219507,103.1522283
Hotel Kemuning Muda,Indragiri Hilir,4.2,-0.3239939,103.157977
Hotel ARISTA,Indragiri Hilir,4.5,-0.3260128,103.1557058
Hotel TOP 5 Tembilahan,Indragiri Hilir Regency,4.0,-0.3199342,103.1544834
Hotel Pinang Inn Tembilahan,Indragiri Hilir,4.5,-0.3228841,103.1545115
Wisma Bintang Inhil,Indragiri Hilir,4.1,-0.3201258,103.155991
Wisma 838,Indragiri Hilir,4.3,-0.3145701,103.1622076
Hotel Arrahman 2 Tembilahan,Indragiri Hilir,3.7,-0.3229832,103.159814
Tembilahan Pratama,Indragiri Hilir,4.0,-0.3256089,103.1564392
Wisma Hijau,Indragiri Hilir,4.0,-0.3247598,103.1571788
Jihan Sindo Guest House,Indragiri Hilir,4.1,-0.317365,103.1644714
Simpang Raya Hotel,Indragiri Hulu Regency,4.0,-0.366583,102.29356
Hotel WISATA,Indragiri Hilir Regency,3.9,0.2981233,103.6101088
Rafana Syariah Hotel Rengat Barat,Indragiri Hulu,4.4,-0.393913,102.432781
Hotel MM,Indragiri Hulu,4.0,-0.5509769,102.4119014
Simpang Raya Hotel,Indragiri Hulu Regency,4.0,-0.366583,102.29356
Hotel Danau Raja,Indragiri Hulu,4.1,-0.3702175,102.5269948
Hotel Harmoni Indragiri,Indragiri Hilir Regency,4.4,-0.3266752,103.1546809
Wisma Ferdi,Indragiri Hulu,3.6,-0.3819146,102.4418863
Wisma Five Boys,Indragiri Hulu,3.7,-0.3904987,102.4492287
HOTEL IRMA BUNDA,Indragiri Hulu,3.7,-0.3920408,102.4363665
Grand Royal Hotel Belilas,Indragiri Hulu,4.0,-0.5520873,102.4117188
HOTEL Tya Sar,Indragiri Hulu,4.6,-0.3989811,102.4227111
228 Classic,Indragiri Hulu Regency,3.9,-0.370171,102.293319
Srikandi Hotel,Indragiri Hulu,3.6,-0.3723867,102.5449161
Wisma Olly,Indragiri Hulu,3.9,-0.3646737,102.2936067
Wisma Ayu,Indragiri Hulu Regency,4.3,-0.3900147,102.4406473
KUANTAN Quiet HOTEL,Indragiri Hulu Regency,3.9,-0.5538364,101.9996642
Hotel ARISTA,Indragiri Hilir,4.5,-0.3260128,103.1557058
JK SPORT CENTER N HOTEL,Indragiri Hulu,4.0,-0.3701285,102.5182993
Wisma Tiga Putri,Indragiri Hulu Regency,3.8,-0.5150454999999999,101.9820355
Ogies Beach Hotel,Pelalawan Regency,4.6,0.1513592,102.5661603
Hotel TOP 5 Tembilahan,Indragiri Hilir Regency,4.0,-0.3199342,103.1544834
Grand Trisula Hotel,Indramayu,4.2,-6.3357207,108.3327828
Gardena Hotel,Indramayu,4.4,-6.475634899999999,108.313747
Urbanview Hotel MM Indramayu,Indramayu,4.2,-6.340525299999999,108.3259901
Hayy Hotel,Indramayu,4.1,-6.4590405,107.9416028
Hotel Prima Indramayu,Indramayu,3.9,-6.335197,108.3330914
Hotel Handayani,Indramayu,4.0,-6.3503842,108.323581
Hotel WIWI PERKASA 2,Indramayu,3.9,-6.334757,108.328292
d'Nisa Guest House,Indramayu,4.1,-6.3386621,108.3321043
Hotel Istana Bangun Jagad,Indramayu,3.7,-6.3579454,108.368166
GUNTUR EXCLUSIVE KOST INDRAMAYU,Indramayu,5.0,-6.3275785,108.3312499
Hotel Indah Lestari,Indramayu,4.0,-6.3399152,108.3394636
Urbanview Hotel Tirtamaya Jaya Indah Indramayu,Indramayu Regency,3.5,-6.4070015,108.4255415
Hotel WIWI PERKASA 1,Indramayu,3.8,-6.3351767,108.3283455
Adi Sederhana Hotel,Indramayu,3.9,-6.475235899999999,108.3084781
UMAH RIFA,Indramayu,4.6,-6.3407934,108.3247699
Hayy hotel sudirman,Indramayu,4.5,-6.4555108,107.9434879
Hotel Aneka Baru,Indramayu,4.1,-6.4745047,108.304761
Hotel Garuda 1,Indramayu Regency,3.2,-6.339707199999999,108.3381046
Vin Hotel,Indramayu,4.0,-6.459318,107.9424341
Hotel Bunga Indah,Indramayu,3.4,-6.3862435,108.1413455
Intan Hotel,Batu,0.0,-7.868619199999999,112.5177508
Hotel Permata Intan Premiere,Malang,3.8,-7.931682299999999,112.6546504
OYO 1852 Intan Bromo Homestay,Pasuruan,4.5,-7.858617,112.896548
Capital O 2205 Hotel 3 Intan,Cilacap,3.9,-7.732287999999999,109.0
Ed Ning Hotel,Malang,4.1,-7.970432499999999,112.6078722
Java Boutique Hotel,Malang,4.5,-7.971806899999999,112.6167836
Hotel PELANGI,Malang,4.0,-8.0149016,112.8506275
OYO 90684 Happy Homestay Syariah,Malang Regency,4.6,-7.9351406,112.7005862
Hotel Victoria by Easy Staycation,Malang,5.0,-7.954639899999998,112.6406251
Hotel BEISSJI INN,Jayapura,3.7,-2.5240311,140.7345329
Hotel Grand Avista,Mappi,3.7,-6.540046599999999,139.304703
OYO 92321 Abiyan Villa Homestay Syariah,Batu,2.0,-7.851549599999998,112.5482657
Hotel Pelangi Dua,Malang,3.8,-7.9463515,112.6081828
OYO 709 Menjangan Residence at Klayatan,Malang,3.1,-8.0040178,112.6139426
Hotel Tirto,Malang,4.0,-7.932802799999999,112.651465
OYO 3763 Oq Guest House Syariah,Malang,4.3,-7.952086400000001,112.6035511
Tya Family Guest House,Malang,4.2,-7.9383559,112.5885009
éL Hotel Malang,Malang,4.2,-7.9022006,112.6056572
Mutiara Hotel,Malang City,3.7,-7.967880499999999,112.6333597
OYO 351 Syariah Guest House Karanglo,Malang,4.2,-7.9125264,112.6425062
Hotel Ciputra Jakarta (Managed by Swiss-Belhotel International),Jakarta Barat,4.7,-6.1678833,106.7867518
Hotel Bulevar Tanjung Duren Jakarta,Jakarta Barat,3.5,-6.1739348,106.7869936
Royal Palm Hotel & Conference Center Cengkareng,West Jakarta City,4.5,-6.1374548,106.7334139
Front One Boutique Hotel Taman Anggrek by Azana,Jakarta Barat,4.9,-6.1848337,106.7853437
ibis budget Jakarta Daan Mogot,Jakarta Barat,4.2,-6.1616298,106.7716969
Menara Peninsula Hotel,Jakarta Barat,4.4,-6.1899197,106.797771
Hotel Santika Premiere Slipi - Jakarta,Jakarta Barat,4.5,-6.198453,106.802473
FOX Lite Hotel Grogol Jakarta,Jakarta Barat,4.6,-6.1660122,106.7859868
Maple Hotel Grogol,Jakarta Barat,4.2,-6.1660545,106.7826398
Hotel NEO Puri Indah - Jakarta,Jakarta Barat,4.7,-6.184460199999999,106.7362286
Santika Premiere Hayam Wuruk,Jakarta Barat,4.5,-6.149193899999999,106.817597
HARRIS Suites Puri Mansion,Jakarta Barat,4.5,-6.180373899999999,106.724449
Favehotel Puri Indah,Jakarta Barat,4.4,-6.1829652,106.7513839
Mercure Jakarta Batavia,Jakarta Barat,4.6,-6.1324897,106.8100186
Grand Paragon Hotel,Jakarta Barat,4.2,-6.1520557,106.8167196
Amaris Grogol,Jakarta Barat,4.3,-6.165915,106.79637
Aston Kartika Grogol Hotel & Conference Center,Jakarta Barat,4.8,-6.1672395,106.7922339
Hotel Couleur,Jakarta Barat,4.1,-6.1677483,106.7270043
Grand Tropic Suites Hotel Jakarta,Jakarta Barat,4.3,-6.1716617,106.7877756
Susilo Residence 10,Jakarta,4.5,-6.165460599999999,106.7896882
Aryaduta Menteng,Jakarta Pusat,4.5,-6.1815392,106.8349063
Ashley Wahid Hasyim Jakarta,Jakarta Pusat,4.6,-6.187497,106.827085
GRAND THAMRIN HOTEL,Jakarta Pusat,4.3,-6.1960557,106.8202204
"Holiday Inn Express Jakarta Wahid Hasyim, an IHG Hotel",Jakarta Pusat,4.4,-6.1872538,106.8220423
Morrissey Hotel,Jakarta Pusat,4.6,-6.187213,106.829442
Best Western Senayan,Jakarta Pusat,4.5,-6.2280649,106.7988353
Mercure Jakarta Sabang,Jakarta Pusat,4.5,-6.18244,106.824585
Hotel Istana Ratu,Jakarta Pusat,3.6,-6.183776000000001,106.829767
Hotel Gren Alia Jakarta,Jakarta Pusat,4.5,-6.1807056,106.8381019
1O1 URBAN Jakarta Thamrin,Central Jakarta City,4.4,-6.183425,106.820729
Novotel Jakarta Cikini,Jakarta Pusat,4.8,-6.195536199999999,106.8404181
Aston Kemayoran City Hotel,Jakarta Pusat,4.8,-6.1541007,106.8457796
"Hotel Des Indes, Menteng",Jakarta Pusat,4.6,-6.1972078,106.8283578
Nusantara Indah Hotel,Jakarta Pusat,4.0,-6.1918133,106.8145613
Pullman Jakarta Indonesia Thamrin CBD,Jakarta Pusat,4.7,-6.1931299,106.8237578
Sofyan Hotel Cut Meutia Cikini Menteng Jakarta,Jakarta Pusat,4.4,-6.187330999999999,106.834226
Grand Cemara Hotel,Jakarta Pusat,4.1,-6.1874771,106.8302541
Lumire Hotel & Convention Center,Jakarta Pusat,4.4,-6.1759748,106.8404083
Century Park,Jakarta Pusat,4.5,-6.2233165,106.8028067
Kutaraja Hotel,Jakarta Pusat,4.2,-6.189032999999999,106.83599
Amaris Hotel Mampang Jakarta,Jakarta Selatan,4.3,-6.2471377,106.8257553
grandkemang Jakarta,South Jakarta City,4.4,-6.255512299999999,106.8107949
ASTON Priority Simatupang Hotel & Conference Center,Jakarta Selatan,4.8,-6.3013214,106.8345629
Harris Hotel Tebet - Jakarta,jakarta,4.4,-6.2230159,106.8479561
Front One Residence Syariah Mampang,Jakarta Selatan,4.6,-6.2436972,106.8245987
The Mango Suites by FLAT06.,Jakarta Selatan,4.8,-6.2706181,106.7964331
Hotel GranDhika Iskandarsyah,Jakarta Selatan,4.5,-6.244458499999999,106.8041119
BALE RESIDENT,Jakarta Selatan,3.9,-6.260936800000001,106.7903428
Sare suite,Jakarta Selatan,4.6,-6.2800977,106.8156791
Arion Suites Hotel Kemang,Jakarta Selatan,4.4,-6.256170699999999,106.8151457
Amaris Hotel Panglima Polim,Jakarta Selatan,4.2,-6.246363,106.7978021
Park5 Simatupang,Jakarta Selatan,4.5,-6.296202300000001,106.7992485
Hotel Pomelotel,Jakarta Selatan,4.3,-6.237912499999999,106.8359038
Aloft South Jakarta,Jakarta Selatan,4.7,-6.291764199999999,106.8162668
Sampit Residence by FLAT06,Jakarta Selatan,4.2,-6.245446299999999,106.7969779
Swiss-Belhotel Pondok Indah,Jakarta Selatan,4.6,-6.28731,106.779882
F Hotel,Jakarta Selatan,4.3,-6.2470753,106.7976748
Liberta Hub Blok M Jakarta,Jakarta Selatan,4.3,-6.2428953,106.8020927
THE 1O1 Jakarta Sedayu Darmawangsa,Jakarta Selatan,4.5,-6.253952,106.80182
Sotis Hotel Kemang Jakarta,Jakarta Selatan,4.4,-6.254958999999999,106.8092173
Best Western Premier The Hive,Jakarta Timur,4.4,-6.2446058,106.8754714
"Holiday Inn Express Jakarta Matraman, an IHG Hotel",Jakarta Timur,4.7,-6.203083299999999,106.8575303
Sentral Cawang Hotel Jakarta,Jakarta Timur,4.4,-6.2469782,106.8727876
favehotel PGC Cililitan,Jakarta Timur,4.4,-6.2621994,106.8647746
Fieris Hotel,Jakarta Timur,4.7,-6.197906499999999,106.8902718
"HARPER MT Haryono, Cawang",Jakarta Timur,4.7,-6.244936999999999,106.8720529
Park Hotel Jakarta,Jakarta Timur,4.3,-6.244126800000001,106.8756071
1O1 URBAN Jakarta Pemuda,Jakarta Timur,4.2,-6.192604,106.880523
Luxury Inn Arion Hotel,Jakarta Timur,4.3,-6.1936987,106.8864969
Hotel New Idola,Jakarta Timur,4.1,-6.1946391,106.861163
Oakwood Hotel & Apartments Taman Mini Jakarta,East Jakarta City,4.4,-6.3030836,106.8863433
7 Days Premium Jatinegara,Jakarta Timur,4.3,-6.2140036,106.8641454
Sans Hotel Fiducia Pondok Gede,Jakarta Timur,3.9,-6.2912189,106.8849316
Hotel Fiducia Otista 153,Jakarta Timur,4.0,-6.239173399999999,106.8694925
Hotel Grand Menteng,Jakarta Timur,4.0,-6.200075099999999,106.8549928
Hotel Balairung Jakarta,Jakarta Timur,4.3,-6.19993,106.8549968
Juno Jatinegara Jakarta,Jakarta Timur,4.7,-6.214031299999999,106.8641449
Amata Homes (by RedDoorz near Transmart Kalimalang),Jakarta Timur,4.3,-6.248228,106.9331667
Alia Matraman Hotel,Jakarta Timur,4.3,-6.2143283,106.8633266
Azka Hotel Managed by Salak Hospitality,Jakarta Timur,4.6,-6.212100599999999,106.8583771
ibis Styles Jakarta Sunter,Jakarta Utara,4.4,-6.140336899999999,106.886002
Whiz Prime Hotel Kelapa Gading,Jakarta Utara,4.3,-6.153317899999999,106.892666
101 Urban Jakarta Kelapa Gading,Jakarta Utara,4.5,-6.1574516,106.8944061
Hariston Hotel & Suites,Jakarta Utara,4.4,-6.1372744,106.7876703
Hotel Santika Kelapa Gading,Jakarta Utara,4.4,-6.150157999999999,106.902723
"Holiday Inn Jakarta Kemayoran, an IHG Hotel",Jakarta Utara,4.6,-6.140983,106.8541073
Hotel Aruni Ancol,Jakarta Utara,3.9,-6.1316728,106.8262485
"Holiday Inn Express Jakarta Pluit Citygate, an IHG Hotel",Jakarta Utara,4.4,-6.1270058,106.7903693
BI Executive Hotel,Jakarta Utara,4.5,-6.130823100000001,106.8326777
éL Hotel Royale Jakarta,Jakarta Utara,4.3,-6.1522899,106.8962401
Swiss-Belinn Kemayoran,Jakarta Pusat,4.5,-6.149457399999999,106.8504921
Novotel Jakarta Mangga Dua Square,Jakarta Utara,4.7,-6.1381786,106.831852
